GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0009889	P	regulation of biosynthetic process	5	94	1881	37767	0.51	1	// AT5G26930 // AT5G52020 // AT5G46830 // AT1G25250 // AT4G34410 
GO:0050794	P	regulation of cellular process	11	94	3375	37767	0.22	1	// AT5G26930 // AT5G01540 // AT5G63770 // AT5G52020 // AT1G25250 // AT4G34410 // AT4G17615 // AT5G46830 // AT3G55940 // AT5G64800 // AT2G02990 
GO:0009059	P	macromolecule biosynthetic process	5	94	3685	37767	0.96	1	// AT5G26930 // AT5G52020 // AT5G46830 // AT1G25250 // AT4G34410 
GO:0051171	P	regulation of nitrogen compound metabolic process	5	94	1888	37767	0.51	1	// AT5G26930 // AT5G52020 // AT5G46830 // AT1G25250 // AT4G34410 
GO:0008152	P	metabolic process	32	94	10614	37767	0.12	1	// AT5G22250 // AT2G33380 // AT3G57640 // AT2G22330 // AT1G61360 // AT3G44260 // AT4G21940 // AT5G67340 // AT5G52020 // AT3G21070 // AT2G21510 // AT1G60190 // AT5G62520 // AT1G25220 // AT1G48100 // AT3G04010 // AT5G57220 // AT1G79680 // AT5G40540 // AT5G46830 // AT4G34410 // AT5G26930 // AT2G35930 // AT1G25250 // AT3G55940 // AT1G56600 // AT3G51450 // AT3G25760 // AT5G65140 // AT2G30360 // AT5G63770 // AT2G02990 
GO:0051234	P	establishment of localization	5	94	1851	37767	0.49	1	// AT1G11670 // AT5G15240 // AT4G17615 // AT2G22500 // AT2G04066 
GO:0016070	P	RNA metabolic process	5	94	1657	37767	0.4	1	// AT5G26930 // AT5G52020 // AT3G44260 // AT4G34410 // AT5G22250 
GO:0019538	P	protein metabolic process	10	94	4009	37767	0.55	1	// AT3G57640 // AT5G67340 // AT2G35930 // AT2G21510 // AT1G79680 // AT2G30360 // AT1G60190 // AT1G61360 // AT5G40540 // AT4G21940 
GO:0048856	P	anatomical structure development	7	94	1726	37767	0.14	1	// AT4G13195 // AT1G12610 // AT2G18800 // AT5G63770 // AT3G61880 // AT1G25220 // AT1G01470 
GO:0043170	P	macromolecule metabolic process	17	94	7127	37767	0.62	1	// AT5G26930 // AT3G57640 // AT5G67340 // AT5G52020 // AT2G35930 // AT2G21510 // AT1G25250 // AT4G34410 // AT1G60190 // AT1G79680 // AT5G22250 // AT1G61360 // AT5G40540 // AT3G44260 // AT5G46830 // AT4G21940 // AT2G30360 
GO:0010556	P	regulation of macromolecule biosynthetic process	5	94	1843	37767	0.49	1	// AT5G26930 // AT5G52020 // AT5G46830 // AT1G25250 // AT4G34410 
GO:0006350	P	transcription	5	94	1923	37767	0.53	1	// AT5G26930 // AT5G52020 // AT5G46830 // AT1G25250 // AT4G34410 
GO:0005509	F	calcium ion binding	5	94	215	37767	0.00023	0.017	// AT1G76650 // AT2G38760 // AT1G18210 // AT4G17615 // AT2G33380 
GO:0022804	F	active transmembrane transporter activity	5	94	664	37767	0.026	0.47	// AT1G11670 // AT3G43790 // AT5G15240 // AT1G16370 // AT2G04066 
GO:0016301	F	kinase activity	9	94	1641	37767	0.021	0.47	// AT5G01540 // AT3G21070 // AT1G79680 // AT5G63770 // AT3G57640 // AT1G61360 // AT5G40540 // AT2G30360 // AT4G21940 
GO:0016788	F	hydrolase activity, acting on ester bonds	7	94	1200	37767	0.031	0.47	// AT3G17790 // AT5G22250 // AT2G30020 // AT5G65140 // AT3G44260 // AT3G55940 // AT2G02990 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	7	94	1154	37767	0.026	0.47	// AT3G21070 // AT4G21940 // AT3G57640 // AT1G61360 // AT5G40540 // AT2G30360 // AT5G63770 
GO:0043169	F	cation binding	9	94	2087	37767	0.076	0.58	// AT5G26930 // AT1G18210 // AT1G76650 // AT3G04010 // AT1G25250 // AT2G33380 // AT1G60190 // AT4G17615 // AT2G38760 
GO:0003824	F	catalytic activity	31	94	9638	37767	0.065	0.58	// AT3G17790 // AT5G22250 // AT2G33380 // AT3G57640 // AT2G30020 // AT1G61360 // AT3G44260 // AT4G21940 // AT5G67340 // AT3G21070 // AT2G18800 // AT1G60190 // AT2G29720 // AT1G25220 // AT1G18300 // AT3G55940 // AT3G04010 // AT1G79680 // AT3G61880 // AT5G40540 // AT3G44860 // AT5G01540 // AT2G35930 // AT1G48100 // AT1G56600 // AT3G51450 // AT3G25760 // AT5G65140 // AT2G30360 // AT5G63770 // AT2G02990 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	9	94	1887	37767	0.046	0.58	// AT5G01540 // AT3G21070 // AT1G79680 // AT5G63770 // AT3G57640 // AT1G61360 // AT5G40540 // AT2G30360 // AT4G21940 
GO:0043167	F	ion binding	9	94	2087	37767	0.076	0.58	// AT5G26930 // AT1G18210 // AT1G76650 // AT3G04010 // AT1G25250 // AT2G33380 // AT1G60190 // AT4G17615 // AT2G38760 
GO:0022857	F	transmembrane transporter activity	6	94	1128	37767	0.063	0.58	// AT3G43790 // AT1G11670 // AT5G15240 // AT1G16370 // AT2G22500 // AT2G04066 
GO:0004672	F	protein kinase activity	5	94	953	37767	0.09	0.63	// AT3G57640 // AT1G61360 // AT2G30360 // AT4G21940 // AT5G40540 
GO:0016740	F	transferase activity	12	94	3321	37767	0.12	0.74	// AT3G44860 // AT5G01540 // AT3G21070 // AT2G18800 // AT5G63770 // AT3G57640 // AT1G56600 // AT1G79680 // AT1G61360 // AT5G40540 // AT2G30360 // AT4G21940 
GO:0046872	F	metal ion binding	8	94	1997	37767	0.13	0.74	// AT5G26930 // AT1G18210 // AT1G76650 // AT2G38760 // AT1G25250 // AT2G33380 // AT1G60190 // AT4G17615 
GO:0005488	F	binding	33	94	11258	37767	0.16	0.83	// AT5G22250 // AT2G33380 // AT3G57640 // AT2G22330 // AT4G17615 // AT1G61360 // AT2G45820 // AT3G44260 // AT5G64800 // AT1G80130 // AT5G67340 // AT5G52020 // AT1G12610 // AT2G21510 // AT1G60190 // AT4G21550 // AT2G38760 // AT3G04010 // AT5G57220 // AT3G61880 // AT1G18210 // AT5G46830 // AT3G59220 // AT4G34410 // AT5G26930 // AT1G76650 // AT1G25250 // AT1G61560 // AT3G48520 // AT3G02840 // AT3G27260 // AT3G21070 // AT2G22500 
GO:0005215	F	transporter activity	6	94	1477	37767	0.16	0.83	// AT3G43790 // AT1G11670 // AT5G15240 // AT1G16370 // AT2G22500 // AT2G04066 
GO:0003676	F	nucleic acid binding	11	94	4842	37767	0.67	1	// AT5G26930 // AT5G52020 // AT1G12610 // AT1G25250 // AT3G44260 // AT4G21550 // AT5G22250 // AT3G27260 // AT2G45820 // AT5G46830 // AT4G34410 
GO:0003677	F	DNA binding	9	94	2892	37767	0.29	1	// AT5G26930 // AT5G52020 // AT1G12610 // AT1G25250 // AT4G21550 // AT3G27260 // AT2G45820 // AT5G46830 // AT4G34410 
GO:0016787	F	hydrolase activity	11	94	3468	37767	0.24	1	// AT3G17790 // AT3G44260 // AT3G04010 // AT2G18800 // AT3G55940 // AT2G30020 // AT5G22250 // AT5G65140 // AT1G18300 // AT1G48100 // AT2G02990 
GO:0005515	F	protein binding	6	94	2944	37767	0.75	1	// AT3G21070 // AT2G21510 // AT1G61560 // AT1G60190 // AT3G59220 // AT5G64800 
GO:0030528	F	transcription regulator activity	7	94	2417	37767	0.4	1	// AT5G26930 // AT5G52020 // AT1G12610 // AT1G25250 // AT4G21550 // AT5G46830 // AT4G34410 
GO:0003700	F	transcription factor activity	7	94	2173	37767	0.3	1	// AT5G26930 // AT5G52020 // AT1G12610 // AT1G25250 // AT4G21550 // AT5G46830 // AT4G34410 
GO:0016020	C	membrane	20	94	4068	37767	0.0022	0.12	// AT4G17615 // AT1G11960 // AT5G01540 // AT1G18210 // AT3G43790 // AT3G04010 // AT3G27210 // AT2G33380 // AT3G55940 // AT1G80130 // AT1G11670 // AT5G15240 // AT3G54200 // AT1G79680 // AT3G28070 // AT2G45820 // AT2G04066 // AT1G61560 // AT2G22500 // AT1G16370 
GO:0005886	C	plasma membrane	9	94	1456	37767	0.011	0.29	// AT1G11960 // AT5G01540 // AT1G18210 // AT3G27210 // AT1G61560 // AT3G54200 // AT2G45820 // AT3G55940 // AT4G17615 
GO:0044464	C	cell part	47	94	15217	37767	0.036	0.49	// AT1G25500 // AT3G17790 // AT3G54020 // AT5G22250 // AT2G33380 // AT5G19240 // AT2G22330 // AT1G16370 // AT2G30020 // AT1G61360 // AT2G45820 // AT3G44260 // AT3G17800 // AT1G80130 // AT5G67340 // AT3G43790 // AT4G21570 // AT5G52020 // AT3G27210 // AT5G65880 // AT1G60190 // AT3G51450 // AT5G15240 // AT2G38760 // AT3G28070 // AT3G55940 // AT1G11960 // AT3G04010 // AT5G62520 // AT1G79680 // AT1G11670 // AT3G54200 // AT1G18210 // AT5G46830 // AT4G34410 // AT5G26930 // AT5G01540 // AT2G35930 // AT1G61560 // AT3G22160 // AT1G72280 // AT3G44280 // AT1G78070 // AT2G04066 // AT4G35985 // AT2G22500 // AT4G17615 
GO:0005623	C	cell	47	94	15217	37767	0.036	0.49	// AT1G25500 // AT3G17790 // AT3G54020 // AT5G22250 // AT2G33380 // AT5G19240 // AT2G22330 // AT1G16370 // AT2G30020 // AT1G61360 // AT2G45820 // AT3G44260 // AT3G17800 // AT1G80130 // AT5G67340 // AT3G43790 // AT4G21570 // AT5G52020 // AT3G27210 // AT5G65880 // AT1G60190 // AT3G51450 // AT5G15240 // AT2G38760 // AT3G28070 // AT3G55940 // AT1G11960 // AT3G04010 // AT5G62520 // AT1G79680 // AT1G11670 // AT3G54200 // AT1G18210 // AT5G46830 // AT4G34410 // AT5G26930 // AT5G01540 // AT2G35930 // AT1G61560 // AT3G22160 // AT1G72280 // AT3G44280 // AT1G78070 // AT2G04066 // AT4G35985 // AT2G22500 // AT4G17615 
GO:0043231	C	intracellular membrane-bounded organelle	18	94	7615	37767	0.64	1	// AT1G25500 // AT3G54020 // AT5G46830 // AT1G18210 // AT5G62520 // AT5G52020 // AT5G26930 // AT2G33380 // AT4G34410 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT5G22250 // AT3G44260 // AT3G22160 // AT4G35985 // AT3G17800 
GO:0044424	C	intracellular part	22	94	9302	37767	0.65	1	// AT1G25500 // AT5G22250 // AT2G33380 // AT2G22330 // AT2G30020 // AT3G44260 // AT3G17800 // AT5G67340 // AT5G52020 // AT1G60190 // AT5G62520 // AT3G54020 // AT1G78070 // AT1G18210 // AT5G46830 // AT4G34410 // AT5G26930 // AT2G35930 // AT4G35985 // AT1G72280 // AT3G22160 // AT2G22500 
GO:0043229	C	intracellular organelle	18	94	8149	37767	0.75	1	// AT1G25500 // AT3G54020 // AT5G46830 // AT1G18210 // AT5G62520 // AT5G52020 // AT5G26930 // AT2G33380 // AT4G34410 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT5G22250 // AT3G44260 // AT3G22160 // AT4G35985 // AT3G17800 
GO:0005622	C	intracellular	22	94	9671	37767	0.72	1	// AT1G25500 // AT5G22250 // AT2G33380 // AT2G22330 // AT2G30020 // AT3G44260 // AT3G17800 // AT5G67340 // AT5G52020 // AT1G60190 // AT5G62520 // AT3G54020 // AT1G78070 // AT1G18210 // AT5G46830 // AT4G34410 // AT5G26930 // AT2G35930 // AT4G35985 // AT1G72280 // AT3G22160 // AT2G22500 
GO:0043227	C	membrane-bounded organelle	18	94	7622	37767	0.64	1	// AT1G25500 // AT3G54020 // AT5G46830 // AT1G18210 // AT5G62520 // AT5G52020 // AT5G26930 // AT2G33380 // AT4G34410 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT5G22250 // AT3G44260 // AT3G22160 // AT4G35985 // AT3G17800 
GO:0012505	C	endomembrane system	8	94	3416	37767	0.62	1	// AT5G67340 // AT4G21570 // AT1G79680 // AT5G19240 // AT3G51450 // AT3G44280 // AT1G61360 // AT5G65880 
GO:0044444	C	cytoplasmic part	14	94	6289	37767	0.72	1	// AT1G25500 // AT3G54020 // AT1G18210 // AT5G52020 // AT2G35930 // AT5G62520 // AT2G33380 // AT3G22160 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT4G35985 // AT3G17800 
GO:0005634	C	nucleus	5	94	2621	37767	0.79	1	// AT5G26930 // AT5G22250 // AT3G44260 // AT5G46830 // AT4G34410 
GO:0009536	C	plastid	8	94	2965	37767	0.46	1	// AT1G25500 // AT5G52020 // AT2G33380 // AT4G35985 // AT2G22330 // AT2G30020 // AT3G22160 // AT3G17800 
GO:0043226	C	organelle	18	94	8155	37767	0.75	1	// AT1G25500 // AT3G54020 // AT5G46830 // AT1G18210 // AT5G62520 // AT5G52020 // AT5G26930 // AT2G33380 // AT4G34410 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT5G22250 // AT3G44260 // AT3G22160 // AT4G35985 // AT3G17800 
GO:0009507	C	chloroplast	8	94	2740	37767	0.37	1	// AT1G25500 // AT5G52020 // AT2G33380 // AT4G35985 // AT2G22330 // AT2G30020 // AT3G22160 // AT3G17800 
GO:0005737	C	cytoplasm	14	94	6822	37767	0.82	1	// AT1G25500 // AT3G54020 // AT1G18210 // AT5G52020 // AT2G35930 // AT5G62520 // AT2G33380 // AT3G22160 // AT2G22330 // AT1G72280 // AT2G22500 // AT2G30020 // AT4G35985 // AT3G17800 
