GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0009909	P	regulation of flower development	5	1904	141	37767	0.83	1	// AT2G45660 // AT4G35900 // AT5G60910 // AT5G13290 // AT5G65060 
GO:0006333	P	chromatin assembly or disassembly	6	1904	82	37767	0.25	1	// AT2G28720 // AT5G08780 // AT3G13782 // AT1G20693 // AT1G20696 // AT2G18050 
GO:0042592	P	homeostatic process	12	1904	216	37767	0.41	1	// AT3G07520 // AT3G17790 // AT4G22200 // AT3G11773 // AT4G33040 // AT1G01580 // AT1G50950 // AT3G14070 // AT3G04110 // AT3G09390 // AT2G32390 // AT5G13740 
GO:0042594	P	response to starvation	5	1904	81	37767	0.4	1	// AT5G45380 // AT5G48850 // AT5G20150 // AT1G20630 // AT4G04955 
GO:0043632	P	modification-dependent macromolecule catabolic process	20	1904	303	37767	0.15	1	// AT1G66650 // AT5G41340 // AT5G03240 // AT1G54210 // AT3G46460 // AT1G06440 // AT3G09790 // AT5G48040 // AT2G31290 // AT2G47110 // AT5G41700 // AT5G53360 // AT4G33160 // AT2G36370 // AT2G03560 // AT5G53840 // AT1G80570 // AT4G03510 // AT5G45790 // AT1G75440 
GO:0007275	P	multicellular organismal development	90	1904	2020	37767	0.89	1	// AT3G52770 // AT4G22950 // AT3G22420 // AT5G64530 // AT5G53200 // AT5G60910 // AT3G24560 // AT1G12610 // AT2G18800 // AT5G60440 // AT5G39610 // AT3G58070 // AT4G13395 // AT4G10560 // AT5G63780 // AT2G23430 // AT4G18010 // AT5G12840 // AT2G33480 // AT2G46340 // AT4G04900 // AT5G65060 // AT2G39800 // AT1G52880 // AT2G46870 // AT5G65870 // AT4G27410 // AT5G13290 // AT5G63790 // AT4G13560 // AT3G20070 // AT5G10440 // AT3G25050 // AT4G29660 // AT4G18830 // AT4G35783 // AT5G08790 // AT2G34870 // AT3G57230 // AT4G00850 // AT1G28560 // AT4G36930 // AT1G01030 // AT3G29035 // AT1G31814 // AT1G27380 // AT4G01500 // AT1G20700 // AT1G76680 // AT1G69440 // AT4G32980 // AT1G64690 // AT5G53360 // AT1G05690 // AT2G45660 // AT2G39705 // AT1G69490 // AT4G01550 // AT5G46795 // AT4G20090 // AT5G63160 // AT1G77450 // AT3G26790 // AT1G22130 // AT3G05120 // AT5G08170 // AT5G22290 // AT5G08070 // AT4G35900 // AT4G20060 // AT1G66650 // AT2G28550 // AT4G33495 // AT4G13195 // AT5G59510 // AT1G01720 // AT3G61970 // AT5G37770 // AT2G29090 // AT1G48020 // AT3G01700 // AT3G50660 // AT1G32240 // AT1G18750 // AT2G29125 // AT4G01060 // AT2G33460 // AT2G46830 // AT2G41210 // AT2G46720 
GO:0009733	P	response to auxin stimulus	21	1904	360	37767	0.29	1	// AT5G62470 // AT1G15050 // AT1G51950 // AT1G74840 // AT3G61900 // AT4G11280 // AT5G63160 // AT5G54490 // AT1G47510 // AT5G59780 // AT1G70000 // AT4G16890 // AT5G19140 // AT2G21200 // AT3G60690 // AT3G26790 // AT3G53250 // AT3G09870 // AT5G37770 // AT2G46830 // AT1G20470 
GO:0009826	P	unidimensional cell growth	7	1904	186	37767	0.82	1	// AT3G01700 // AT2G33460 // AT3G50660 // AT1G27380 // AT2G41210 // AT4G04900 // AT1G48020 
GO:0009639	P	response to red or far red light	10	1904	210	37767	0.61	1	// AT3G62090 // AT5G24120 // AT1G76570 // AT2G46790 // AT5G02200 // AT2G29090 // AT4G36930 // AT4G12850 // AT2G46340 // AT4G32980 
GO:0009739	P	response to gibberellin stimulus	11	1904	159	37767	0.2	1	// AT5G62470 // AT3G05120 // AT1G74840 // AT2G46830 // AT5G52660 // AT1G70000 // AT2G16720 // AT1G76180 // AT2G04240 // AT5G37770 // AT3G58070 
GO:0009637	P	response to blue light	5	1904	69	37767	0.28	1	// AT5G38150 // AT5G02200 // AT5G58140 // AT1G76570 // AT5G24120 
GO:0006461	P	protein complex assembly	8	1904	134	37767	0.37	1	// AT4G02650 // AT5G24120 // AT1G33340 // AT1G64860 // AT5G08430 // AT5G63700 // AT1G30455 // AT1G22700 
GO:0000271	P	polysaccharide biosynthetic process	8	1904	112	37767	0.22	1	// AT1G11720 // AT4G39210 // AT1G25141 // AT2G25540 // AT4G23990 // AT2G32530 // AT2G36390 // AT2G32540 
GO:0010228	P	vegetative to reproductive phase transition of meristem	9	1904	112	37767	0.13	1	// AT2G28550 // AT4G32980 // AT4G01060 // AT1G31814 // AT3G22420 // AT2G46830 // AT5G37770 // AT3G25050 // AT2G46340 
GO:0010224	P	response to UV-B	5	1904	48	37767	0.11	1	// AT2G36750 // AT5G03240 // AT3G21890 // AT3G17800 // AT3G55120 
GO:0006091	P	generation of precursor metabolites and energy	7	1904	285	37767	0.99	1	// AT3G04050 // AT4G11960 // AT1G16820 // AT3G22370 // AT5G49740 // AT3G49160 // AT1G22700 
GO:0051276	P	chromosome organization	8	1904	216	37767	0.85	1	// AT2G28720 // AT5G08780 // AT5G08430 // AT3G13782 // AT1G20693 // AT1G20696 // AT5G63700 // AT2G18050 
GO:0048856	P	anatomical structure development	70	1904	1726	37767	0.97	1	// AT3G05120 // AT3G52770 // AT5G65060 // AT5G08170 // AT4G22950 // AT2G34870 // AT2G46830 // AT3G22420 // AT5G08070 // AT4G00850 // AT2G39800 // AT1G28560 // AT5G64530 // AT4G36930 // AT5G53200 // AT3G61970 // AT5G60910 // AT4G20060 // AT3G24560 // AT5G65870 // AT2G28550 // AT2G46870 // AT4G33495 // AT4G13195 // AT5G59510 // AT1G64690 // AT2G18800 // AT1G31814 // AT1G27380 // AT5G60440 // AT4G01500 // AT5G37770 // AT1G20700 // AT2G23430 // AT3G58070 // AT1G76680 // AT4G13560 // AT2G29090 // AT4G13395 // AT3G01700 // AT4G35783 // AT4G32980 // AT4G10560 // AT5G39610 // AT3G50660 // AT5G63780 // AT3G20070 // AT1G32240 // AT5G10440 // AT1G48020 // AT2G45660 // AT3G25050 // AT5G12840 // AT2G39705 // AT1G69490 // AT2G29125 // AT3G57230 // AT4G29660 // AT5G13290 // AT2G33460 // AT4G35900 // AT2G46340 // AT4G20090 // AT4G01060 // AT2G41210 // AT3G26790 // AT4G04900 // AT1G01030 // AT2G46720 // AT1G12610 
GO:0009914	P	hormone transport	5	1904	60	37767	0.2	1	// AT1G20925 // AT1G76530 // AT1G76520 // AT2G17500 // AT1G71090 
GO:0006066	P	alcohol metabolic process	10	1904	270	37767	0.87	1	// AT5G24150 // AT1G66980 // AT5G43300 // AT5G24155 // AT5G58770 // AT2G22240 // AT1G71340 // AT4G18010 // AT3G49160 // AT3G04050 
GO:0009856	P	pollination	9	1904	145	37767	0.32	1	// AT3G01700 // AT1G61370 // AT1G11300 // AT2G33460 // AT1G27380 // AT2G41210 // AT4G04900 // AT4G27290 // AT1G48020 
GO:0006412	P	translation	11	1904	1445	37767	1	1	// AT5G24510 // AT5G39785 // AT3G57190 // AT1G76720 // AT1G29870 // AT3G22450 // AT3G08720 // AT1G30455 // AT5G43640 // AT1G27160 // AT2G39820 
GO:0048523	P	negative regulation of cellular process	12	1904	234	37767	0.52	1	// AT2G22430 // AT4G33495 // AT1G30500 // AT2G23430 // AT1G01720 // AT1G54160 // AT5G63780 // AT4G27270 // AT3G11410 // AT3G26790 // AT4G26080 // AT4G32980 
GO:0048522	P	positive regulation of cellular process	9	1904	163	37767	0.44	1	// AT4G11280 // AT2G22430 // AT5G20150 // AT3G61890 // AT3G05120 // AT2G23430 // AT3G26790 // AT3G08720 // AT1G30455 
GO:0008104	P	protein localization	10	1904	408	37767	1	1	// AT2G30695 // AT5G41790 // AT3G27070 // AT1G61290 // AT1G65800 // AT2G18260 // AT5G02200 // AT1G03550 // AT1G71480 // AT4G03510 
GO:0007166	P	cell surface receptor linked signaling pathway	6	1904	172	37767	0.86	1	// AT5G45840 // AT5G46330 // AT3G46370 // AT1G66830 // AT3G13065 // AT3G47580 
GO:0007167	P	enzyme linked receptor protein signaling pathway	6	1904	140	37767	0.71	1	// AT5G45840 // AT5G46330 // AT3G46370 // AT1G66830 // AT3G13065 // AT3G47580 
GO:0007169	P	transmembrane receptor protein tyrosine kinase signaling pathway	6	1904	140	37767	0.71	1	// AT5G45840 // AT5G46330 // AT3G46370 // AT1G66830 // AT3G13065 // AT3G47580 
GO:0042440	P	pigment metabolic process	8	1904	134	37767	0.37	1	// AT4G22880 // AT3G62610 // AT4G34135 // AT2G36790 // AT1G56650 // AT1G69720 // AT4G22920 // AT5G42800 
GO:0044092	P	negative regulation of molecular function	6	1904	61	37767	0.1	1	// AT5G44530 // AT3G52770 // AT2G23430 // AT5G58140 // AT1G32950 // AT5G59130 
GO:0033036	P	macromolecule localization	13	1904	462	37767	0.99	1	// AT3G27870 // AT1G71480 // AT5G41790 // AT5G46330 // AT4G26850 // AT3G27070 // AT1G61290 // AT1G65800 // AT2G18260 // AT5G02200 // AT1G03550 // AT2G30695 // AT4G03510 
GO:0051707	P	response to other organism	34	1904	599	37767	0.27	1	// AT3G44480 // AT5G08790 // AT1G33970 // AT1G77920 // AT5G46470 // AT5G46330 // AT3G44670 // AT2G33380 // AT1G10760 // AT2G30020 // AT2G15480 // AT3G43790 // AT1G01580 // AT4G34135 // AT4G34131 // AT5G52450 // AT5G13740 // AT2G40000 // AT1G61800 // AT5G55390 // AT2G40460 // AT4G36000 // AT1G60960 // AT5G13580 // AT2G22240 // AT3G15352 // AT3G46530 // AT3G12580 // AT4G26850 // AT4G16890 // AT5G52640 // AT1G56510 // AT5G44510 // AT1G20030 
GO:0051704	P	multi-organism process	46	1904	776	37767	0.16	1	// AT3G44480 // AT2G40460 // AT5G08790 // AT1G06230 // AT1G77920 // AT5G46470 // AT5G46330 // AT3G44670 // AT2G33380 // AT1G10760 // AT2G30020 // AT2G15480 // AT5G52450 // AT1G20640 // AT3G43790 // AT1G11300 // AT1G01580 // AT4G34135 // AT4G34131 // AT1G27380 // AT1G33970 // AT5G13740 // AT2G40000 // AT1G61800 // AT5G55390 // AT5G52640 // AT4G36000 // AT3G01700 // AT1G60960 // AT5G13580 // AT2G22240 // AT5G53430 // AT3G15352 // AT1G48020 // AT3G46530 // AT4G27290 // AT3G12580 // AT1G61370 // AT4G26850 // AT2G33460 // AT4G16890 // AT2G41210 // AT4G04900 // AT1G56510 // AT5G44510 // AT1G20030 
GO:0009791	P	post-embryonic development	42	1904	705	37767	0.16	1	// AT3G05120 // AT5G65060 // AT5G08170 // AT2G34870 // AT3G22420 // AT3G57230 // AT4G36930 // AT1G01030 // AT3G61970 // AT5G60910 // AT4G20060 // AT3G24560 // AT2G28550 // AT2G46870 // AT4G33495 // AT2G46830 // AT1G31814 // AT5G60440 // AT4G01500 // AT5G37770 // AT1G20700 // AT4G13560 // AT2G29090 // AT4G32980 // AT4G10560 // AT1G69440 // AT3G20070 // AT1G32240 // AT5G10440 // AT2G45660 // AT4G18010 // AT3G25050 // AT5G12840 // AT4G35900 // AT1G69490 // AT2G23430 // AT4G29660 // AT5G13290 // AT4G20090 // AT4G01060 // AT2G46340 // AT3G26790 
GO:0031668	P	cellular response to extracellular stimulus	6	1904	98	37767	0.38	1	// AT5G48850 // AT5G20150 // AT5G45380 // AT1G29395 // AT1G20630 // AT4G04955 
GO:0031669	P	cellular response to nutrient levels	5	1904	82	37767	0.41	1	// AT5G45380 // AT5G48850 // AT5G20150 // AT1G20630 // AT4G04955 
GO:0009790	P	embryonic development	12	1904	535	37767	1	1	// AT5G08170 // AT4G10560 // AT2G34870 // AT4G20090 // AT3G20070 // AT1G20700 // AT3G26790 // AT5G12840 // AT4G29660 // AT4G20060 // AT4G13560 // AT3G24560 
GO:0009793	P	embryonic development ending in seed dormancy	12	1904	465	37767	1	1	// AT5G08170 // AT4G10560 // AT2G34870 // AT4G20090 // AT3G20070 // AT1G20700 // AT3G26790 // AT5G12840 // AT4G29660 // AT4G20060 // AT4G13560 // AT3G24560 
GO:0016567	P	protein ubiquitination	10	1904	121	37767	0.099	1	// AT1G66650 // AT5G18340 // AT1G54210 // AT1G67530 // AT2G03160 // AT2G47110 // AT5G15400 // AT1G60190 // AT5G53360 // AT1G24330 
GO:0010629	P	negative regulation of gene expression	6	1904	197	37767	0.93	1	// AT2G19930 // AT1G30500 // AT1G54160 // AT3G15390 // AT4G27270 // AT1G69440 
GO:0006807	P	nitrogen compound metabolic process	188	1904	3826	37767	0.65	1	// AT4G23050 // AT3G52770 // AT1G30500 // AT5G12280 // AT4G22950 // AT4G34680 // AT5G32460 // AT1G69720 // AT3G01530 // AT5G53200 // AT2G24680 // AT1G01380 // AT2G42780 // AT5G24120 // AT1G22810 // AT1G08630 // AT5G28020 // AT3G13782 // AT4G25480 // AT4G27270 // AT1G77570 // AT1G69440 // AT3G56850 // AT1G46768 // AT3G62420 // AT1G71200 // AT5G16600 // AT3G61740 // AT3G06640 // AT3G20650 // AT1G70000 // AT1G10610 // AT3G47640 // AT5G53430 // AT1G78680 // AT4G25470 // AT5G12840 // AT2G20340 // AT1G60200 // AT5G59780 // AT3G15390 // AT4G35270 // AT2G31450 // AT1G19210 // AT2G16720 // AT5G62470 // AT3G60390 // AT5G65060 // AT3G62610 // AT2G13960 // AT2G23420 // AT2G39800 // AT3G25990 // AT5G58080 // AT4G28790 // AT4G04880 // AT5G04110 // AT2G13640 // AT1G43770 // AT1G61470 // AT1G71520 // AT3G57390 // AT4G34060 // AT5G06520 // AT4G26701 // AT5G18180 // AT3G16220 // AT5G63700 // AT1G51120 // AT5G23600 // AT1G05560 // AT1G76350 // AT2G31230 // AT4G38340 // AT1G54590 // AT1G68200 // AT1G12244 // AT1G18960 // AT1G15920 // AT4G22920 // AT1G27160 // AT4G34410 // AT1G79880 // AT1G69170 // AT5G16570 // AT3G22961 // AT4G05170 // AT1G16820 // AT5G43250 // AT1G19700 // AT5G38500 // AT2G26800 // AT1G51140 // AT4G17500 // AT1G22590 // AT4G11280 // AT3G61890 // AT5G58280 // AT3G22460 // AT5G47140 // AT3G57230 // AT2G20100 // AT1G28560 // AT1G01030 // AT5G08430 // AT2G47890 // AT1G66730 // AT2G43500 // AT1G27890 // AT1G76110 // AT5G63290 // AT1G18710 // AT1G01520 // AT1G20700 // AT4G04955 // AT4G34000 // AT1G19490 // AT1G76580 // AT4G29930 // AT2G19810 // AT2G40200 // AT5G22300 // AT5G03430 // AT4G17570 // AT2G30420 // AT1G30455 // AT3G11020 // AT3G58070 // AT1G55110 // AT5G06510 // AT1G56310 // AT2G28560 // AT4G01060 // AT1G14600 // AT1G29870 // AT3G28140 // AT1G05900 // AT4G14410 // AT1G49720 // AT1G18330 // AT3G05690 // AT4G11640 // AT5G52660 // AT4G17360 // AT3G52115 // AT5G56840 // AT5G08170 // AT5G45720 // AT5G08070 // AT4G38960 // AT1G01150 // AT3G44260 // AT2G28550 // AT1G74840 // AT5G25390 // AT3G19184 // AT1G56650 // AT1G74930 // AT4G21470 // AT5G02320 // AT4G34990 // AT3G16280 // AT1G76170 // AT1G49560 // AT2G22430 // AT3G27870 // AT5G38860 // AT3G07930 // AT3G21890 // AT1G32240 // AT4G11250 // AT5G46830 // AT4G18130 // AT2G17180 // AT5G46180 // AT2G24690 // AT4G12290 // AT2G23430 // AT1G72830 // AT2G38340 // AT1G64860 // AT1G54160 // AT1G05920 // AT2G46680 // AT5G35170 // AT2G02060 // AT1G66390 // AT3G21070 
GO:0034660	P	ncRNA metabolic process	5	1904	254	37767	1	1	// AT1G76170 // AT1G27160 // AT5G18180 // AT1G29870 // AT5G23600 
GO:0044267	P	cellular protein metabolic process	132	1904	3487	37767	1	1	// AT4G36070 // AT5G12280 // AT3G08720 // AT5G25530 // AT1G78290 // AT3G22420 // AT2G36370 // AT2G30100 // AT5G16900 // AT1G80570 // AT1G64300 // AT1G67470 // AT3G08870 // AT2G39820 // AT5G59700 // AT4G34440 // AT1G67530 // AT1G60190 // AT2G43700 // AT3G01840 // AT5G18340 // AT3G23610 // AT1G06440 // AT5G45840 // AT1G73450 // AT3G06640 // AT1G04700 // AT4G22940 // AT3G22450 // AT2G41000 // AT4G03510 // AT4G33160 // AT1G65250 // AT4G31100 // AT1G61370 // AT2G31290 // AT1G65190 // AT3G09790 // AT5G39030 // AT3G15890 // AT5G24510 // AT1G30455 // AT4G21940 // AT4G23240 // AT1G12730 // AT1G78530 // AT5G41700 // AT4G21230 // AT5G63700 // AT5G03240 // AT1G75440 // AT1G77930 // AT4G04710 // AT1G69790 // AT3G62190 // AT5G39785 // AT2G41860 // AT1G76720 // AT1G05700 // AT2G40790 // AT5G20220 // AT1G66980 // AT2G43690 // AT2G47110 // AT3G46370 // AT4G28350 // AT1G71810 // AT5G45790 // AT1G54210 // AT2G25710 // AT1G27160 // AT5G53840 // AT1G05170 // AT4G23050 // AT1G61380 // AT5G66790 // AT4G13830 // AT5G03430 // AT5G53360 // AT3G25560 // AT5G23240 // AT5G46080 // AT3G13065 // AT1G66830 // AT1G37150 // AT3G57640 // AT3G12580 // AT2G32430 // AT1G29870 // AT5G38240 // AT2G17290 // AT5G46330 // AT3G62260 // AT1G77280 // AT1G10095 // AT5G41340 // AT2G30695 // AT3G57190 // AT5G57565 // AT1G10620 // AT1G66650 // AT4G13190 // AT3G46460 // AT2G39840 // AT4G23200 // AT1G11300 // AT1G59980 // AT1G56300 // AT1G24330 // AT2G20560 // AT5G58140 // AT4G27290 // AT4G23320 // AT4G26080 // AT2G03160 // AT5G48040 // AT3G57770 // AT4G00960 // AT5G43640 // AT3G52180 // AT3G61960 // AT4G17483 // AT3G25740 // AT5G15400 // AT1G65800 // AT5G59670 // AT2G03560 // AT5G08430 // AT1G07430 // AT4G24810 // AT3G47580 // AT5G50240 
GO:0044264	P	cellular polysaccharide metabolic process	10	1904	127	37767	0.12	1	// AT1G11720 // AT2G40840 // AT4G39210 // AT1G25141 // AT4G09020 // AT1G10760 // AT4G18240 // AT2G25540 // AT2G36390 // AT3G52180 
GO:0051186	P	cofactor metabolic process	15	1904	308	37767	0.59	1	// AT1G05560 // AT4G00520 // AT4G17360 // AT1G17050 // AT5G62980 // AT3G21070 // AT1G18870 // AT5G63290 // AT5G03430 // AT2G23420 // AT5G03905 // AT1G69720 // AT1G78680 // AT4G22920 // AT3G11750 
GO:0044262	P	cellular carbohydrate metabolic process	23	1904	417	37767	0.37	1	// AT1G66980 // AT1G11720 // AT1G10760 // AT4G18240 // AT3G52340 // AT5G43300 // AT4G39210 // AT2G35840 // AT4G09020 // AT1G05170 // AT2G36390 // AT2G22190 // AT2G25540 // AT3G04050 // AT2G22240 // AT4G18010 // AT3G52180 // AT2G40840 // AT1G25141 // AT2G32430 // AT1G71340 // AT5G65140 // AT3G49160 
GO:0044260	P	cellular macromolecule metabolic process	295	1904	6447	37767	0.97	1	// AT4G23050 // AT2G03160 // AT1G11720 // AT4G36070 // AT1G30500 // AT1G56300 // AT4G22950 // AT5G25530 // AT1G78290 // AT3G22420 // AT3G52770 // AT2G36370 // AT1G05700 // AT5G16900 // AT5G32460 // AT1G80570 // AT3G01530 // AT1G67470 // AT1G74930 // AT1G01380 // AT2G39820 // AT1G69790 // AT4G34440 // AT5G24120 // AT1G22810 // AT1G51140 // AT3G08870 // AT3G13782 // AT4G25480 // AT2G43700 // AT1G77570 // AT1G69440 // AT3G56850 // AT1G46768 // AT3G01840 // AT1G71200 // AT1G76350 // AT5G18340 // AT3G23610 // AT1G27890 // AT1G06440 // AT1G59980 // AT1G73450 // AT3G06640 // AT4G23320 // AT2G47110 // AT3G20650 // AT1G70000 // AT1G10610 // AT3G47640 // AT3G22450 // AT2G41000 // AT4G03510 // AT4G33160 // AT4G25470 // AT5G12840 // AT2G30695 // AT5G47140 // AT4G31100 // AT1G61370 // AT1G54160 // AT2G31290 // AT2G32430 // AT1G60200 // AT5G59780 // AT3G15390 // AT4G35270 // AT2G31450 // AT5G23240 // AT1G19210 // AT4G17483 // AT4G34680 // AT3G16220 // AT2G16720 // AT2G30100 // AT1G65190 // AT5G62470 // AT3G60390 // AT5G65060 // AT5G39030 // AT3G62610 // AT2G13960 // AT5G24510 // AT4G18240 // AT1G27160 // AT3G25990 // AT5G58080 // AT4G28790 // AT5G04110 // AT2G43500 // AT5G53200 // AT3G04050 // AT3G21890 // AT1G43770 // AT4G23240 // AT4G21940 // AT1G12730 // AT3G57390 // AT4G34060 // AT1G78530 // AT5G41700 // AT5G06520 // AT1G22590 // AT4G26701 // AT5G18180 // AT5G45790 // AT4G21230 // AT5G63700 // AT1G51120 // AT2G36390 // AT5G03240 // AT1G75440 // AT5G23600 // AT1G55110 // AT2G25540 // AT3G16150 // AT2G31230 // AT4G38340 // AT1G77930 // AT2G42780 // AT1G54590 // AT1G68200 // AT1G12244 // AT1G18960 // AT5G38240 // AT1G66980 // AT1G15920 // AT3G62190 // AT1G05900 // AT1G79880 // AT1G69170 // AT5G39785 // AT3G22961 // AT2G41860 // AT4G34990 // AT1G76720 // AT5G58140 // AT1G19700 // AT5G38500 // AT2G40790 // AT4G04710 // AT3G61960 // AT1G71520 // AT4G17500 // AT5G20220 // AT3G09790 // AT3G61890 // AT5G58280 // AT2G43690 // AT1G10760 // AT3G57230 // AT2G20100 // AT1G28560 // AT3G46370 // AT4G28350 // AT1G01030 // AT5G08430 // AT1G71810 // AT2G47890 // AT1G66730 // AT5G43640 // AT1G54210 // AT3G52115 // AT2G25710 // AT4G27270 // AT4G39210 // AT3G52180 // AT1G76110 // AT5G53840 // AT1G66390 // AT4G34410 // AT1G67530 // AT1G05170 // AT1G19490 // AT1G61380 // AT3G61740 // AT3G47580 // AT4G34000 // AT5G66790 // AT1G20700 // AT1G76580 // AT2G24690 // AT3G15890 // AT4G13830 // AT2G19810 // AT2G40200 // AT1G24330 // AT5G03430 // AT5G53360 // AT2G30420 // AT3G25560 // AT5G45720 // AT5G46080 // AT3G13065 // AT1G66830 // AT3G11020 // AT3G58070 // AT1G37150 // AT3G57640 // AT3G12580 // AT2G40840 // AT5G06510 // AT1G30455 // AT2G28560 // AT4G01060 // AT4G26080 // AT1G14600 // AT1G29870 // AT3G28140 // AT2G46680 // AT4G14410 // AT4G05170 // AT1G49720 // AT1G18330 // AT3G05690 // AT5G16600 // AT3G08720 // AT5G52660 // AT1G64300 // AT2G17290 // AT5G56840 // AT1G01520 // AT1G64860 // AT5G46330 // AT3G62260 // AT5G08070 // AT3G62420 // AT1G77280 // AT4G38960 // AT1G10095 // AT5G41340 // AT1G01150 // AT3G44260 // AT3G57190 // AT5G57565 // AT1G10620 // AT1G66650 // AT2G28550 // AT1G32240 // AT3G46460 // AT2G39840 // AT4G23200 // AT1G11300 // AT5G45840 // AT4G09020 // AT3G19184 // AT1G56650 // AT2G24680 // AT5G25390 // AT5G02320 // AT2G20560 // AT3G16280 // AT1G76170 // AT4G22940 // AT4G27290 // AT4G17570 // AT1G49560 // AT2G22430 // AT1G04700 // AT5G38860 // AT1G65250 // AT2G13640 // AT5G59670 // AT3G07930 // AT5G48040 // AT5G59700 // AT3G57770 // AT4G00960 // AT4G13190 // AT4G11250 // AT1G61470 // AT5G46830 // AT4G18130 // AT5G43250 // AT2G17180 // AT4G29930 // AT1G18710 // AT5G12280 // AT1G74840 // AT2G23430 // AT1G72830 // AT1G25141 // AT2G38340 // AT3G25740 // AT5G15400 // AT1G05920 // AT1G65800 // AT2G03560 // AT5G53430 // AT1G60190 // AT1G07430 // AT2G02060 // AT4G24810 // AT3G49160 // AT5G50240 
GO:0051188	P	cofactor biosynthetic process	7	1904	191	37767	0.84	1	// AT1G17050 // AT5G03905 // AT3G21070 // AT1G18870 // AT5G63290 // AT5G03430 // AT2G23420 
GO:0009887	P	organ morphogenesis	11	1904	241	37767	0.67	1	// AT3G05120 // AT2G28550 // AT4G01060 // AT1G64690 // AT3G50660 // AT5G65870 // AT5G08070 // AT3G52770 // AT1G28560 // AT5G53200 // AT3G58070 
GO:0050793	P	regulation of developmental process	14	1904	377	37767	0.9	1	// AT5G63780 // AT3G52770 // AT5G65060 // AT1G12610 // AT4G22950 // AT4G36930 // AT4G35900 // AT5G08070 // AT1G69440 // AT2G45660 // AT5G12840 // AT5G60910 // AT2G46340 // AT5G13290 
GO:0050790	P	regulation of catalytic activity	9	1904	141	37767	0.29	1	// AT5G44530 // AT1G02300 // AT3G02460 // AT4G32630 // AT2G23430 // AT1G66750 // AT1G32950 // AT3G07940 // AT5G59130 
GO:0009888	P	tissue development	16	1904	359	37767	0.72	1	// AT3G52770 // AT4G32980 // AT4G13195 // AT4G01060 // AT1G64690 // AT4G22950 // AT3G58070 // AT5G63780 // AT3G20070 // AT5G60440 // AT1G20700 // AT5G64530 // AT5G53200 // AT5G12840 // AT1G12610 // AT5G13290 
GO:0051239	P	regulation of multicellular organismal process	11	1904	277	37767	0.82	1	// AT3G52770 // AT5G65060 // AT1G12610 // AT4G22950 // AT4G35900 // AT4G36930 // AT5G13290 // AT2G45660 // AT5G60910 // AT2G46340 // AT5G12840 
GO:0051234	P	establishment of localization	101	1904	1851	37767	0.23	1	// AT4G08570 // AT1G33080 // AT5G05365 // AT5G07880 // AT1G72120 // AT1G72125 // AT2G13100 // AT2G17500 // AT1G67300 // AT1G08730 // AT2G19830 // AT1G48640 // AT5G23760 // AT5G19500 // AT2G30695 // AT1G60960 // AT5G02170 // AT3G02850 // AT1G44100 // AT1G54730 // AT1G03550 // AT4G03510 // AT1G51090 // AT5G25040 // AT5G41790 // AT2G39380 // AT5G61010 // AT5G53130 // AT1G33340 // AT4G04760 // AT1G79520 // AT4G17615 // AT2G33280 // AT3G27870 // AT1G79710 // AT1G51340 // AT3G27070 // AT3G29100 // AT1G08890 // AT2G34960 // AT1G71090 // AT1G22570 // AT1G16820 // AT1G76530 // AT3G14070 // AT1G31120 // AT5G58140 // AT2G40460 // AT5G49890 // AT3G05165 // AT3G05160 // AT4G02650 // AT3G46900 // AT1G04570 // AT3G45660 // AT1G71480 // AT1G01580 // AT4G08700 // AT1G76520 // AT1G05785 // AT1G61800 // AT1G19650 // AT1G30473 // AT1G13890 // AT4G19960 // AT5G51050 // AT5G43980 // AT1G08900 // AT5G60430 // AT2G17270 // AT1G76430 // AT2G37900 // AT1G75470 // AT2G17290 // AT5G24380 // AT2G03590 // AT3G47420 // AT5G38150 // AT5G17860 // AT1G75370 // AT3G05030 // AT1G73700 // AT1G33475 // AT5G56160 // AT2G41190 // AT3G45650 // AT1G50400 // AT1G20925 // AT2G18260 // AT1G05030 // AT4G04750 // AT2G06530 // AT4G21910 // AT3G25013 // AT2G18950 // AT1G08920 // AT3G19960 // AT3G53960 // AT1G61290 // AT5G02180 // AT4G36640 
GO:0046148	P	pigment biosynthetic process	6	1904	112	37767	0.5	1	// AT4G22880 // AT3G62610 // AT4G34135 // AT2G36790 // AT1G56650 // AT5G42800 
GO:0042545	P	cell wall modification	5	1904	123	37767	0.74	1	// AT4G33230 // AT4G26850 // AT5G46330 // AT2G41210 // AT2G18800 
GO:0042546	P	cell wall biogenesis	5	1904	70	37767	0.29	1	// AT1G05560 // AT2G33460 // AT3G25050 // AT4G23920 // AT2G25540 
GO:0046394	P	carboxylic acid biosynthetic process	14	1904	417	37767	0.96	1	// AT2G18950 // AT4G32980 // AT1G67070 // AT3G05020 // AT2G46720 // AT4G26850 // AT3G22460 // AT2G39800 // AT5G28020 // AT3G26790 // AT1G67080 // AT1G76680 // AT1G76690 // AT5G46180 
GO:0009814	P	defense response, incompatible interaction	5	1904	143	37767	0.84	1	// AT3G46530 // AT1G56510 // AT3G44480 // AT2G40000 // AT4G16890 
